Date Published,General Address,Status,Condition,Price Per SQMT,Article ID
2023-10-25,ავაჭალა,ძველი აშენებული,ახალი რემონტით,938.46,3
2023-10-25,ავლაბარი,ახალი აშენებული,ახალი რემონტით,1562.5,12
2023-10-25,ავლაბარი,ახალი აშენებული,მიმდინარე რემონტი,1578.95,1
2023-10-25,ავლაბარი,ძველი აშენებული,ახალი რემონტით,815.5,2
2023-10-25,ავლაბარი,ძველი აშენებული,გარემონტებული,1307.69,1
2023-10-25,ავლაბარი,ძველი აშენებული,თეთრი კარკასი,988.64,1
2023-10-25,ავლაბარი,ძველი აშენებული,ძველი რემონტით,930.56,2
2023-10-25,აფრიკის დასახლება,ძველი აშენებული,გარემონტებული,833.33,1
2023-10-25,აფრიკის დასახლება,ძველი აშენებული,ძველი რემონტით,620.0,1
2023-10-25,ბაგები,ახალი აშენებული,ახალი რემონტით,1690.645,8
2023-10-25,ბაგები,ახალი აშენებული,გარემონტებული,1265.82,1
2023-10-25,ბაგები,ძველი აშენებული,ახალი რემონტით,1750.0,1
2023-10-25,ბაგები,ძველი აშენებული,ძველი რემონტით,967.32,1
